label_source,target_label,comparison_label,rank,feature_id,effect_size,target_mean_log1p,comparison_mean_log1p,target_prevalence,comparison_prevalence,target_n,comparison_n
expected_label,paradox,coherent,1,2031,1.8856689929962158,5.816118240356445,5.727132797241211,1.0,1.0,32,62
expected_label,paradox,coherent,2,14746,1.37115478515625,3.0091447830200195,0.8436056971549988,0.78125,0.22580645161290322,32,62
expected_label,paradox,coherent,3,11653,1.2589622735977173,2.7994067668914795,0.7396912574768066,0.71875,0.1935483870967742,32,62
expected_label,paradox,coherent,4,15640,1.222465991973877,4.430838584899902,4.352194309234619,1.0,1.0,32,62
expected_label,paradox,coherent,5,15007,1.1182805299758911,4.3305463790893555,4.2482452392578125,1.0,1.0,32,62
expected_label,paradox,coherent,6,16114,1.054392695426941,2.6095285415649414,1.577141523361206,0.9375,0.6774193548387096,32,62
expected_label,paradox,coherent,7,16137,1.0054330825805664,5.216885566711426,5.178406238555908,1.0,1.0,32,62
expected_label,paradox,coherent,8,1764,0.9309278130531311,3.9312362670898438,3.8440942764282227,1.0,1.0,32,62
expected_label,paradox,coherent,9,15117,0.9060051441192627,2.399787425994873,0.7741295695304871,0.59375,0.1935483870967742,32,62
expected_label,paradox,coherent,10,4163,0.8872388005256653,4.387831687927246,4.28764533996582,1.0,1.0,32,62
expected_label,paradox,coherent,11,4693,0.8802520632743835,3.3685362339019775,1.659010410308838,0.78125,0.3870967741935484,32,62
expected_label,paradox,coherent,12,11560,0.8439538478851318,2.7654402256011963,1.1380411386489868,0.65625,0.27419354838709675,32,62
expected_label,paradox,coherent,13,1382,0.7624721527099609,4.963510513305664,4.870131969451904,1.0,1.0,32,62
expected_label,paradox,coherent,14,92,0.7519845366477966,5.672493934631348,5.617794513702393,1.0,1.0,32,62
expected_label,paradox,coherent,15,11308,0.7323458790779114,1.10878586769104,0.12480778992176056,0.28125,0.03225806451612903,32,62
expected_label,paradox,coherent,16,11948,0.6749131083488464,3.3169798851013184,2.1585733890533447,0.84375,0.5483870967741935,32,62
expected_label,paradox,coherent,17,11882,0.6708997488021851,1.6674129962921143,0.5614743232727051,0.4375,0.14516129032258066,32,62
expected_label,paradox,coherent,18,4182,0.6617962121963501,4.914196968078613,4.861593723297119,1.0,1.0,32,62
expected_label,paradox,coherent,19,6702,0.6583327054977417,1.0074291229248047,0.12996222078800201,0.25,0.03225806451612903,32,62
expected_label,paradox,coherent,20,14535,0.6558435559272766,3.6394548416137695,3.5209338665008545,1.0,1.0,32,62
expected_label,paradox,coherent,21,11387,0.6539096236228943,4.656930446624756,4.5982160568237305,1.0,1.0,32,62
expected_label,paradox,coherent,22,15426,0.625778317451477,3.672873020172119,2.801710367202759,0.9375,0.7258064516129032,32,62
expected_label,paradox,coherent,23,16342,0.5979021191596985,0.9745377898216248,0.1827039122581482,0.25,0.04838709677419355,32,62
expected_label,paradox,coherent,24,8477,0.589897871017456,1.663153886795044,0.6716105341911316,0.4375,0.1774193548387097,32,62
expected_label,paradox,coherent,25,383,0.5588477849960327,1.7870779037475586,0.5480878949165344,0.3125,0.0967741935483871,32,62
expected_label,paradox,coherent,26,14761,0.5491107702255249,1.5245784521102905,0.668852686882019,0.4375,0.1935483870967742,32,62
expected_label,paradox,coherent,27,8712,0.5381301045417786,4.452639579772949,4.414417743682861,1.0,1.0,32,62
expected_label,paradox,coherent,28,9477,0.5186846852302551,0.9037364721298218,0.1987799108028412,0.21875,0.04838709677419355,32,62
expected_label,paradox,coherent,29,8478,0.5130999684333801,2.8818278312683105,2.0299623012542725,0.78125,0.5645161290322581,32,62
expected_label,paradox,coherent,30,9201,0.4970322847366333,3.392111301422119,2.6421825885772705,0.875,0.7096774193548387,32,62
expected_label,paradox,coherent,31,273,0.48095351457595825,6.227573871612549,6.17287015914917,1.0,1.0,32,62
expected_label,paradox,coherent,32,15570,0.46516817808151245,3.8484814167022705,3.4704694747924805,1.0,0.9032258064516129,32,62
expected_label,paradox,coherent,33,9151,0.4632463753223419,4.947902679443359,4.925557613372803,1.0,1.0,32,62
expected_label,paradox,coherent,34,9700,0.4548402428627014,0.3806447982788086,0.0,0.09375,0.0,32,62
expected_label,paradox,coherent,35,10939,0.4195265769958496,1.4233684539794922,0.7238302826881409,0.375,0.1935483870967742,32,62
expected_label,paradox,coherent,36,134,0.41807544231414795,5.262986660003662,5.172776699066162,1.0,1.0,32,62
expected_label,paradox,coherent,37,8605,0.38911816477775574,4.5482177734375,4.523382663726807,1.0,1.0,32,62
expected_label,paradox,coherent,38,9378,0.3651415705680847,0.24510782957077026,0.0,0.0625,0.0,32,62
expected_label,paradox,coherent,39,6530,0.36511123180389404,0.25525912642478943,0.0,0.0625,0.0,32,62
expected_label,paradox,coherent,40,9419,0.36186787486076355,4.366827011108398,4.336142063140869,1.0,1.0,32,62
expected_label,paradox,coherent,41,1770,0.3487575054168701,5.293631076812744,5.258878231048584,1.0,1.0,32,62
expected_label,paradox,coherent,42,16164,0.34692466259002686,0.37666207551956177,0.06416956335306168,0.09375,0.016129032258064516,32,62
expected_label,paradox,coherent,43,11409,0.3315925598144531,4.0155415534973145,3.8480615615844727,1.0,0.967741935483871,32,62
expected_label,paradox,coherent,44,12306,0.2882150411605835,3.7631676197052,3.716651439666748,1.0,1.0,32,62
expected_label,paradox,coherent,45,13836,0.25399982929229736,0.1267707645893097,0.0,0.03125,0.0,32,62
expected_label,paradox,coherent,46,6482,0.2539997696876526,0.12048289179801941,0.0,0.03125,0.0,32,62
expected_label,paradox,coherent,47,9033,0.2539997696876526,0.13538677990436554,0.0,0.03125,0.0,32,62
expected_label,paradox,coherent,48,6805,0.2539997398853302,0.1216990053653717,0.0,0.03125,0.0,32,62
expected_label,paradox,coherent,49,14281,0.2539997100830078,0.12240657955408096,0.0,0.03125,0.0,32,62
expected_label,paradox,coherent,50,15875,0.25399962067604065,0.09096846729516983,0.0,0.03125,0.0,32,62
expected_label,underdetermined,coherent,1,15102,1.0923491716384888,1.5454823970794678,0.06017662212252617,0.4074074074074074,0.016129032258064516,27,62
expected_label,underdetermined,coherent,2,8477,1.0389567613601685,2.385129928588867,0.6716105341911316,0.6296296296296297,0.1774193548387097,27,62
expected_label,underdetermined,coherent,3,15007,0.9898294806480408,4.318514823913574,4.2482452392578125,1.0,1.0,27,62
expected_label,underdetermined,coherent,4,8478,0.9308493733406067,3.361076831817627,2.0299623012542725,0.9259259259259259,0.5645161290322581,27,62
expected_label,underdetermined,coherent,5,13147,0.8424084186553955,4.949314594268799,4.896466255187988,1.0,1.0,27,62
expected_label,underdetermined,coherent,6,12172,0.8168875575065613,3.5558271408081055,2.1947224140167236,0.8888888888888888,0.5483870967741935,27,62
expected_label,underdetermined,coherent,7,1764,0.806371808052063,3.9160091876983643,3.8440942764282227,1.0,1.0,27,62
expected_label,underdetermined,coherent,8,14938,0.794313371181488,3.885972023010254,3.7881088256835938,1.0,1.0,27,62
expected_label,underdetermined,coherent,9,14720,0.7525250911712646,0.8383609652519226,0.05276178941130638,0.25925925925925924,0.016129032258064516,27,62
