label_source,target_label,comparison_label,rank,feature_id,effect_size,target_mean_log1p,comparison_mean_log1p,target_prevalence,comparison_prevalence,target_n,comparison_n
expected_label,contradiction,coherent,13,311,-0.23576535284519196,5.697421550750732,5.720810890197754,1.0,1.0,39,62
expected_label,contradiction,coherent,14,383,-0.2912830710411072,6.152946472167969,6.169741630554199,1.0,1.0,39,62
expected_label,contradiction,coherent,15,15672,-0.36793389916419983,4.846970558166504,5.140662670135498,0.9487179487179487,1.0,39,62
expected_label,contradiction,coherent,16,14658,-0.4671396017074585,5.582727909088135,5.593776702880859,1.0,1.0,39,62
expected_label,contradiction,coherent,17,319,-0.5081490874290466,5.995574474334717,6.022665023803711,1.0,1.0,39,62
expected_label,contradiction,coherent,18,386,-0.7146468162536621,6.39447021484375,6.430603504180908,1.0,1.0,39,62
expected_label,contradiction,coherent,19,434,-0.7415987849235535,0.9231648445129395,2.6013834476470947,0.1794871794871795,0.5161290322580645,39,62
expected_label,contradiction,coherent,20,2108,-0.8840610384941101,5.066380500793457,5.102274417877197,1.0,1.0,39,62
expected_label,paradox,coherent,1,571,1.1709901094436646,5.119950771331787,2.883143663406372,0.96875,0.5645161290322581,32,62
expected_label,paradox,coherent,2,1484,1.1149425506591797,5.5244317054748535,5.438043594360352,1.0,1.0,32,62
expected_label,paradox,coherent,3,588,0.9995076060295105,5.8072004318237305,5.739744186401367,1.0,1.0,32,62
expected_label,paradox,coherent,4,534,0.8065162301063538,5.652807712554932,5.529952049255371,1.0,1.0,32,62
expected_label,paradox,coherent,5,441,0.7714757919311523,6.994568347930908,6.966902732849121,1.0,1.0,32,62
expected_label,paradox,coherent,6,466,0.4604256749153137,1.143803358078003,0.32974258065223694,0.21875,0.06451612903225806,32,62
expected_label,paradox,coherent,7,497,0.4548339545726776,0.487686425447464,0.0,0.09375,0.0,32,62
expected_label,paradox,coherent,8,291,-0.0635109692811966,6.554686069488525,6.557703971862793,1.0,1.0,32,62
expected_label,paradox,coherent,9,3984,-0.15789654850959778,5.012938976287842,5.025193691253662,1.0,1.0,32,62
expected_label,paradox,coherent,10,311,-0.23257610201835632,5.691584587097168,5.720810890197754,1.0,1.0,32,62
expected_label,paradox,coherent,11,383,-0.3324611485004425,6.141669750213623,6.169741630554199,1.0,1.0,32,62
expected_label,paradox,coherent,12,15672,-0.33253538608551025,4.93191385269165,5.140662670135498,0.96875,1.0,32,62
expected_label,paradox,coherent,13,1892,-0.5985298156738281,5.460880279541016,5.484795093536377,1.0,1.0,32,62
expected_label,paradox,coherent,14,434,-0.6436040997505188,1.1096878051757812,2.6013834476470947,0.21875,0.5161290322580645,32,62
expected_label,paradox,coherent,15,319,-0.6543180346488953,5.979554653167725,6.022665023803711,1.0,1.0,32,62
expected_label,paradox,coherent,16,14658,-0.715019702911377,5.575804710388184,5.593776702880859,1.0,1.0,32,62
expected_label,paradox,coherent,17,386,-0.7293424606323242,6.3752241134643555,6.430603504180908,1.0,1.0,32,62
expected_label,paradox,coherent,18,2986,-0.8640961050987244,5.028940677642822,5.071726322174072,1.0,1.0,32,62
expected_label,paradox,coherent,19,2108,-1.3717327117919922,5.0469279289245605,5.102274417877197,1.0,1.0,32,62
expected_label,underdetermined,coherent,1,1484,0.609958827495575,5.481732368469238,5.438043594360352,1.0,1.0,27,62
expected_label,underdetermined,coherent,2,10346,0.396541565656662,0.5718552470207214,0.08314089477062225,0.1111111111111111,0.016129032258064516,27,62
expected_label,underdetermined,coherent,3,534,0.3642812669277191,5.569536209106445,5.529952049255371,1.0,1.0,27,62
expected_label,underdetermined,coherent,4,18,0.27734965085983276,0.18985901772975922,0.0,0.037037037037037035,0.0,27,62
expected_label,underdetermined,coherent,5,319,0.1667758971452713,6.032045364379883,6.022665023803711,1.0,1.0,27,62
expected_label,underdetermined,coherent,6,1892,0.0633368194103241,5.487524032592773,5.484795093536377,1.0,1.0,27,62
expected_label,underdetermined,coherent,7,466,0.035625770688056946,0.3757982552051544,0.32974258065223694,0.07407407407407407,0.06451612903225806,27,62
expected_label,underdetermined,coherent,8,588,0.02357443980872631,5.741044044494629,5.739744186401367,1.0,1.0,27,62
expected_label,underdetermined,coherent,9,571,-0.00915437750518322,2.8598294258117676,2.883143663406372,0.5555555555555556,0.5645161290322581,27,62
expected_label,underdetermined,coherent,10,3984,-0.058306846767663956,5.021718978881836,5.025193691253662,1.0,1.0,27,62
expected_label,underdetermined,coherent,11,441,-0.09034206718206406,6.96393346786499,6.966902732849121,1.0,1.0,27,62
expected_label,underdetermined,coherent,12,2108,-0.2024320363998413,5.094278335571289,5.102274417877197,1.0,1.0,27,62
expected_label,underdetermined,coherent,13,311,-0.20945000648498535,5.702442169189453,5.720810890197754,1.0,1.0,27,62
expected_label,underdetermined,coherent,14,386,-0.3259390592575073,6.414016246795654,6.430603504180908,1.0,1.0,27,62
expected_label,underdetermined,coherent,15,291,-0.36428841948509216,6.545565605163574,6.557703971862793,1.0,1.0,27,62
expected_label,underdetermined,coherent,16,434,-0.547315239906311,1.3053693771362305,2.6013834476470947,0.25925925925925924,0.5161290322580645,27,62
expected_label,underdetermined,coherent,17,15672,-0.612019956111908,5.11619234085083,5.140662670135498,1.0,1.0,27,62
expected_label,underdetermined,coherent,18,383,-0.821473240852356,6.127262115478516,6.169741630554199,1.0,1.0,27,62
expected_label,underdetermined,coherent,19,14658,-0.9602439999580383,5.568710803985596,5.593776702880859,1.0,1.0,27,62
expected_label,underdetermined,coherent,20,2986,-1.693665623664856,4.996459007263184,5.071726322174072,1.0,1.0,27,62
predicted_label,coherent,noncoherent,1,14658,1.3087488412857056,5.606914043426514,5.57711124420166,1.0,1.0,33,127
predicted_label,coherent,noncoherent,2,2108,1.227866291999817,5.1161603927612305,5.071996688842773,1.0,1.0,33,127
predicted_label,coherent,noncoherent,3,2986,0.6040234565734863,5.073551654815674,5.043824195861816,1.0,1.0,33,127
predicted_label,coherent,noncoherent,4,386,0.5784726142883301,6.4344353675842285,6.401031017303467,1.0,1.0,33,127
predicted_label,coherent,noncoherent,5,383,0.5746779441833496,6.180972099304199,6.145561218261719,1.0,1.0,33,127
predicted_label,coherent,noncoherent,6,291,0.489755779504776,6.571178436279297,6.552538871765137,1.0,1.0,33,127
predicted_label,coherent,noncoherent,7,434,0.48663046956062317,2.604902982711792,1.4337193965911865,0.5151515151515151,0.28346456692913385,33,127
predicted_label,coherent,noncoherent,8,15672,0.26013684272766113,5.1370062828063965,4.993622779846191,1.0,0.9763779527559056,33,127
predicted_label,coherent,noncoherent,9,311,0.19621242582798004,5.721323490142822,5.702225685119629,1.0,1.0,33,127
predicted_label,coherent,noncoherent,10,588,0.12064897269010544,5.767140865325928,5.7587809562683105,1.0,1.0,33,127
predicted_label,coherent,noncoherent,11,319,0.009639677591621876,6.0094709396362305,6.008903503417969,1.0,1.0,33,127
predicted_label,coherent,noncoherent,12,441,-0.025482553988695145,6.9760894775390625,6.9770426750183105,1.0,1.0,33,127
predicted_label,coherent,noncoherent,13,571,-0.0464530773460865,3.5870847702026367,3.6972768306732178,0.696969696969697,0.7086614173228346,33,127
predicted_label,coherent,noncoherent,14,534,-0.14624227583408356,5.567378044128418,5.5871148109436035,1.0,1.0,33,127
predicted_label,coherent,noncoherent,15,1892,-0.18087652325630188,5.473156452178955,5.480367660522461,1.0,1.0,33,127
predicted_label,coherent,noncoherent,16,466,-0.3669552505016327,0.1525610387325287,0.6503556370735168,0.030303030303030304,0.12598425196850394,33,127
predicted_label,coherent,noncoherent,17,1484,-0.36811354756355286,5.449709415435791,5.476993083953857,1.0,1.0,33,127
predicted_label,coherent,noncoherent,18,3984,-0.46514827013015747,5.003859996795654,5.032471656799316,1.0,1.0,33,127
predicted_label,contradiction,coherent,1,3984,0.6579734086990356,5.0400166511535645,5.003859996795654,1.0,1.0,34,33
predicted_label,contradiction,coherent,2,1892,0.6419272422790527,5.49554967880249,5.473156452178955,1.0,1.0,34,33
predicted_label,contradiction,coherent,3,497,0.35355144739151,0.3016658425331116,0.0,0.058823529411764705,0.0,34,33
predicted_label,contradiction,coherent,4,319,0.27190011739730835,6.023426532745361,6.0094709396362305,1.0,1.0,34,33
predicted_label,contradiction,coherent,5,466,0.25155237317085266,0.4543597400188446,0.1525610387325287,0.08823529411764706,0.030303030303030304,34,33
predicted_label,contradiction,coherent,6,10346,0.24618256092071533,0.151609867811203,0.0,0.029411764705882353,0.0,34,33
predicted_label,contradiction,coherent,7,311,0.17867723107337952,5.7353620529174805,5.721323490142822,1.0,1.0,34,33
predicted_label,contradiction,coherent,8,2986,-0.08980201184749603,5.069972515106201,5.073551654815674,1.0,1.0,34,33
predicted_label,contradiction,coherent,9,15672,-0.1283140778541565,5.130948066711426,5.1370062828063965,1.0,1.0,34,33
predicted_label,contradiction,coherent,10,434,-0.1488754153251648,2.229914665222168,2.604902982711792,0.4411764705882353,0.5151515151515151,34,33
predicted_label,contradiction,coherent,11,1484,-0.1536198854446411,5.439011573791504,5.449709415435791,1.0,1.0,34,33
predicted_label,contradiction,coherent,12,441,-0.16243423521518707,6.970085620880127,6.9760894775390625,1.0,1.0,34,33
predicted_label,contradiction,coherent,13,534,-0.1778593510389328,5.543118953704834,5.567378044128418,1.0,1.0,34,33
predicted_label,contradiction,coherent,14,383,-0.18491679430007935,6.172074317932129,6.180972099304199,1.0,1.0,34,33
predicted_label,contradiction,coherent,15,571,-0.34769371151924133,2.7269890308380127,3.5870847702026367,0.5294117647058824,0.696969696969697,34,33
predicted_label,contradiction,coherent,16,291,-0.38037869334220886,6.557288646697998,6.571178436279297,1.0,1.0,34,33
predicted_label,contradiction,coherent,17,386,-0.3846438527107239,6.417822360992432,6.4344353675842285,1.0,1.0,34,33
predicted_label,contradiction,coherent,18,588,-0.4660596251487732,5.732898712158203,5.767140865325928,1.0,1.0,34,33
predicted_label,contradiction,coherent,19,14658,-0.799207329750061,5.589254856109619,5.606914043426514,1.0,1.0,34,33
predicted_label,contradiction,coherent,20,2108,-0.85282301902771,5.08206033706665,5.1161603927612305,1.0,1.0,34,33
predicted_label,paradox,coherent,1,1484,0.6781244277954102,5.498762130737305,5.449709415435791,1.0,1.0,79,33
predicted_label,paradox,coherent,2,466,0.4371871054172516,0.7854157090187073,0.1525610387325287,0.1518987341772152,0.030303030303030304,79,33
predicted_label,paradox,coherent,3,534,0.36467066407203674,5.6158366203308105,5.567378044128418,1.0,1.0,79,33
predicted_label,paradox,coherent,4,571,0.36421337723731995,4.3771867752075195,3.5870847702026367,0.8354430379746836,0.696969696969697,79,33
predicted_label,paradox,coherent,5,3984,0.3201073706150055,5.024188995361328,5.003859996795654,1.0,1.0,79,33
predicted_label,paradox,coherent,6,10346,0.28097453713417053,0.19547177851200104,0.0,0.0379746835443038,0.0,79,33
predicted_label,paradox,coherent,7,497,0.2809610664844513,0.19754387438297272,0.0,0.0379746835443038,0.0,79,33
predicted_label,paradox,coherent,8,441,0.14552415907382965,6.981509208679199,6.9760894775390625,1.0,1.0,79,33
predicted_label,paradox,coherent,9,588,0.10838228464126587,5.774391174316406,5.767140865325928,1.0,1.0,79,33
predicted_label,paradox,coherent,10,1892,-0.019103942438960075,5.472369194030762,5.473156452178955,1.0,1.0,79,33
predicted_label,paradox,coherent,11,319,-0.19318616390228271,5.9976348876953125,6.0094709396362305,1.0,1.0,79,33
predicted_label,paradox,coherent,12,15672,-0.33022812008857727,4.908799171447754,5.1370062828063965,0.9620253164556962,1.0,79,33
predicted_label,paradox,coherent,13,311,-0.34512823820114136,5.684871196746826,5.721323490142822,1.0,1.0,79,33
predicted_label,paradox,coherent,14,291,-0.5457983613014221,6.549418926239014,6.571178436279297,1.0,1.0,79,33
predicted_label,paradox,coherent,15,434,-0.6207814812660217,1.1550543308258057,2.604902982711792,0.22784810126582278,0.5151515151515151,79,33
predicted_label,paradox,coherent,16,386,-0.7041025161743164,6.38921594619751,6.4344353675842285,1.0,1.0,79,33
predicted_label,paradox,coherent,17,383,-0.7262110710144043,6.132821559906006,6.180972099304199,1.0,1.0,79,33
predicted_label,paradox,coherent,18,2986,-0.7660814523696899,5.034403324127197,5.073551654815674,1.0,1.0,79,33
predicted_label,paradox,coherent,19,14658,-1.5720590353012085,5.57189416885376,5.606914043426514,1.0,1.0,79,33
predicted_label,paradox,coherent,20,2108,-1.6370066404342651,5.063035011291504,5.1161603927612305,1.0,1.0,79,33
predicted_label,underdetermined,coherent,1,3984,0.9552764296531677,5.0608906745910645,5.003859996795654,1.0,1.0,14,33
predicted_label,underdetermined,coherent,2,319,0.5213311314582825,6.037241458892822,6.0094709396362305,1.0,1.0,14,33
predicted_label,underdetermined,coherent,3,1892,0.4156061112880707,5.4886298179626465,5.473156452178955,1.0,1.0,14,33
predicted_label,underdetermined,coherent,4,10346,0.39223185181617737,0.36762624979019165,0.0,0.07142857142857142,0.0,14,33
predicted_label,underdetermined,coherent,5,18,0.3922317922115326,0.366156667470932,0.0,0.07142857142857142,0.0,14,33
predicted_label,underdetermined,coherent,6,466,0.19048644602298737,0.3642217218875885,0.1525610387325287,0.07142857142857142,0.030303030303030304,14,33
predicted_label,underdetermined,coherent,7,15672,0.03965019807219505,5.138770580291748,5.1370062828063965,1.0,1.0,14,33
predicted_label,underdetermined,coherent,8,311,-0.021779362112283707,5.719684600830078,5.721323490142822,1.0,1.0,14,33
predicted_label,underdetermined,coherent,9,1484,-0.04694180563092232,5.446399211883545,5.449709415435791,1.0,1.0,14,33
predicted_label,underdetermined,coherent,10,441,-0.19668355584144592,6.968734264373779,6.9760894775390625,1.0,1.0,14,33
predicted_label,underdetermined,coherent,11,386,-0.20267349481582642,6.426924705505371,6.4344353675842285,1.0,1.0,14,33
predicted_label,underdetermined,coherent,12,534,-0.2979113757610321,5.531874656677246,5.567378044128418,1.0,1.0,14,33
predicted_label,underdetermined,coherent,13,291,-0.4292222857475281,6.558594226837158,6.571178436279297,1.0,1.0,14,33
predicted_label,underdetermined,coherent,14,2108,-0.5164587497711182,5.098130226135254,5.1161603927612305,1.0,1.0,14,33
predicted_label,underdetermined,coherent,15,383,-0.5396301746368408,6.153071403503418,6.180972099304199,1.0,1.0,14,33
predicted_label,underdetermined,coherent,16,571,-0.5554022789001465,2.2170584201812744,3.5870847702026367,0.42857142857142855,0.696969696969697,14,33
predicted_label,underdetermined,coherent,17,588,-0.5782591104507446,5.733554363250732,5.767140865325928,1.0,1.0,14,33
predicted_label,underdetermined,coherent,18,434,-0.6654314994812012,1.0725698471069336,2.604902982711792,0.21428571428571427,0.5151515151515151,14,33
predicted_label,underdetermined,coherent,19,2986,-0.8457559943199158,5.033478736877441,5.073551654815674,1.0,1.0,14,33
predicted_label,underdetermined,coherent,20,14658,-1.3880424499511719,5.57706880569458,5.606914043426514,1.0,1.0,14,33
